AAustralia and Oceania,Tuvalu,Office Supplies,Online,C,12/11/2013,564090716,1/10/2014,5833,651.21,524.96,3798507.93,3062091.68,736416.25
AAustralia and Oceania,Federated States of Micronesia,Cereal,Offline,H,6/8/2011,890710389,7/24/2011,9853,205.70,117.11,2026762.10,1153884.83,872877.27
AAustralia and Oceania,Nauru,Cereal,Online,M,10/5/2012,777997958,11/3/2012,5740,205.70,117.11,1180718.00,672211.40,508506.60
AAustralia and Oceania,Samoa ,Fruits,Online,H,7/31/2011,117054879,9/14/2011,7995,9.33,6.92,74593.35,55325.40,19267.95
AAustralia and Oceania,Palau,Snacks,Online,C,11/3/2016,118899381,12/4/2016,3824,152.58,97.44,583465.92,372610.56,210855.36
AAustralia and Oceania,Federated States of Micronesia,Baby Food,Online,L,4/14/2011,365983617,5/13/2011,1540,255.28,159.42,393131.20,245506.80,147624.40
AAustralia and Oceania,Kiribati,Cosmetics,Offline,C,9/20/2015,191119897,10/14/2015,5479,437.20,263.33,2395418.80,1442785.07,952633.73
AAustralia and Oceania,AAustralia,Meat,Offline,M,7/15/2017,746016156,8/15/2017,1614,421.89,364.69,680930.46,588609.66,92320.80
AAustralia and Oceania,Tonga,Personal Care,Offline,L,3/26/2012,923918282,5/2/2012,6806,81.73,56.67,556254.38,385696.02,170558.36
AAustralia and Oceania,Vanuatu,Cereal,Online,H,7/3/2015,382155835,7/26/2015,7259,205.70,117.11,1493176.30,850101.49,643074.81
AAustralia and Oceania,Federated States of Micronesia,Clothes,Online,C,3/11/2016,171969783,4/7/2016,8535,109.28,35.84,932704.80,305894.40,626810.40
AAustralia and Oceania,New Zealand,Household,Offline,M,10/31/2013,607970798,11/22/2013,924,668.27,502.54,617481.48,464346.96,153134.52
AAustralia and Oceania,Solomon Islands,Clothes,Online,M,6/3/2012,809865605,6/16/2012,6084,109.28,35.84,664859.52,218050.56,446808.96
AAustralia and Oceania,Kiribati,Household,Offline,L,7/28/2011,153027808,8/5/2011,3184,668.27,502.54,2127771.68,1600087.36,527684.32
AAustralia and Oceania,Solomon Islands,Household,Online,L,3/13/2017,297794568,3/13/2017,2885,668.27,502.54,1927958.95,1449827.90,478131.05
AAustralia and Oceania,Marshall Islands,Clothes,Offline,H,12/26/2015,185737454,1/5/2016,2695,109.28,35.84,294509.60,96588.80,197920.80
AAustralia and Oceania,Fiji,Beverages,Offline,C,10/1/2016,745200335,10/3/2016,194,47.45,31.79,9205.30,6167.26,3038.04
AAustralia and Oceania,Samoa ,Vegetables,Online,M,7/15/2013,729930627,8/8/2013,1548,154.06,90.93,238484.88,140759.64,97725.24
AAustralia and Oceania,Vanuatu,Baby Food,Online,C,12/27/2015,829753005,1/16/2016,1208,255.28,159.42,308378.24,192579.36,115798.88
AAustralia and Oceania,Kiribati,Beverages,Online,H,1/12/2015,772963988,2/27/2015,6076,47.45,31.79,288306.20,193156.04,95150.16
AAustralia and Oceania,Solomon Islands,Meat,Online,L,5/8/2011,888896787,5/8/2011,3167,421.89,364.69,1336125.63,1154973.23,181152.40
AAustralia and Oceania,Kiribati,Baby Food,Offline,C,1/13/2017,993796050,1/16/2017,5190,255.28,159.42,1324903.20,827389.80,497513.40
AAustralia and Oceania,Tuvalu,Clothes,Offline,C,5/23/2014,769477117,6/2/2014,4233,109.28,35.84,462582.24,151710.72,310871.52
AAustralia and Oceania,Vanuatu,Meat,Offline,L,9/25/2013,908347737,9/27/2013,9136,421.89,364.69,3854387.04,3331807.84,522579.20
AAustralia and Oceania,Federated States of Micronesia,Clothes,Online,C,10/17/2012,773472964,11/15/2012,6693,109.28,35.84,731411.04,239877.12,491533.92
AAustralia and Oceania,New Zealand,Baby Food,Online,H,6/10/2015,322368752,7/27/2015,4932,255.28,159.42,1259040.96,786259.44,472781.52
AAustralia and Oceania,Vanuatu,Vegetables,Online,L,6/5/2016,813081252,7/25/2016,7666,154.06,90.93,1181023.96,697069.38,483954.58
AAustralia and Oceania,Marshall Islands,Baby Food,Offline,L,5/20/2016,870542323,6/22/2016,1674,255.28,159.42,427338.72,266869.08,160469.64
AAustralia and Oceania,Palau,Clothes,Offline,H,11/17/2012,997816789,12/11/2012,5016,109.28,35.84,548148.48,179773.44,368375.04
AAustralia and Oceania,East Timor,Vegetables,Online,H,6/10/2015,889832770,7/13/2015,146,154.06,90.93,22492.76,13275.78,9216.98
AAustralia and Oceania,Nauru,Snacks,Online,H,12/17/2011,811580502,1/27/2012,3561,152.58,97.44,543337.38,346983.84,196353.54
AAustralia and Oceania,East Timor,Fruits,Online,C,1/22/2010,580794656,2/21/2010,8900,9.33,6.92,83037.00,61588.00,21449.00
AAustralia and Oceania,Fiji,Cosmetics,Online,H,2/12/2014,436655747,3/21/2014,4994,437.20,263.33,2183376.80,1315070.02,868306.78
AAustralia and Oceania,Palau,Household,Online,H,9/17/2014,705689465,9/29/2014,8050,668.27,502.54,5379573.50,4045447.00,1334126.50
AAustralia and Oceania,Tuvalu,Clothes,Offline,M,4/13/2015,498686873,5/5/2015,1383,109.28,35.84,151134.24,49566.72,101567.52
AAustralia and Oceania,Tuvalu,Fruits,Offline,C,1/16/2013,565514218,1/24/2013,7079,9.33,6.92,66047.07,48986.68,17060.39
AAustralia and Oceania,Kiribati,Clothes,Offline,M,2/26/2014,984678256,3/25/2014,7033,109.28,35.84,768566.24,252062.72,516503.52
AAustralia and Oceania,Nauru,Household,Offline,C,9/23/2012,670470559,11/4/2012,5993,668.27,502.54,4004942.11,3011722.22,993219.89
AAustralia and Oceania,Vanuatu,Cosmetics,Online,H,11/2/2016,998315036,11/15/2016,2459,437.20,263.33,1075074.80,647528.47,427546.33
AAustralia and Oceania,Kiribati,Meat,Online,L,6/20/2013,666522347,8/9/2013,7629,421.89,364.69,3218598.81,2782220.01,436378.80
AAustralia and Oceania,Tuvalu,Baby Food,Offline,C,5/9/2016,332280910,5/23/2016,8160,255.28,159.42,2083084.80,1300867.20,782217.60
AAustralia and Oceania,Tonga,Vegetables,Offline,M,1/15/2015,626985299,2/3/2015,7738,154.06,90.93,1192116.28,703616.34,488499.94
AAustralia and Oceania,Nauru,Cosmetics,Offline,H,9/6/2010,797994792,10/22/2010,3247,437.20,263.33,1419588.40,855032.51,564555.89
AAustralia and Oceania,Fiji,Snacks,Online,L,3/13/2016,876163804,3/30/2016,5195,152.58,97.44,792653.10,506200.80,286452.30
AAustralia and Oceania,Solomon Islands,Clothes,Offline,H,11/25/2014,724745595,1/9/2015,7182,109.28,35.84,784848.96,257402.88,527446.08
AAustralia and Oceania,Tuvalu,Meat,Online,C,11/8/2011,755215919,12/19/2011,4028,421.89,364.69,1699372.92,1468971.32,230401.60
AAustralia and Oceania,East Timor,Fruits,Online,L,5/17/2010,733869397,5/27/2010,7118,9.33,6.92,66410.94,49256.56,17154.38
AAustralia and Oceania,Solomon Islands,Clothes,Online,C,1/5/2013,152175080,2/22/2013,843,109.28,35.84,92123.04,30213.12,61909.92
AAustralia and Oceania,Fiji,Snacks,Online,C,5/4/2010,341586673,5/22/2010,1942,152.58,97.44,296310.36,189228.48,107081.88
AAustralia and Oceania,Marshall Islands,Office Supplies,Offline,C,8/6/2013,168333137,9/8/2013,2371,651.21,524.96,1544018.91,1244680.16,299338.75
AAustralia and Oceania,Palau,Office Supplies,Online,C,4/2/2015,392734038,4/11/2015,7584,651.21,524.96,4938776.64,3981296.64,957480.00
AAustralia and Oceania,New Zealand,Personal Care,Online,H,8/22/2010,358403480,10/6/2010,8409,81.73,56.67,687267.57,476538.03,210729.54
AAustralia and Oceania,Federated States of Micronesia,Vegetables,Online,C,12/19/2013,682913434,1/2/2014,8116,154.06,90.93,1250350.96,737987.88,512363.08
AAustralia and Oceania,Solomon Islands,Cosmetics,Offline,C,2/20/2017,967351186,3/23/2017,9567,437.20,263.33,4182692.40,2519278.11,1663414.29
AAustralia and Oceania,Solomon Islands,Personal Care,Offline,M,1/15/2014,112067258,3/6/2014,2047,81.73,56.67,167301.31,116003.49,51297.82
AAustralia and Oceania,AAustralia,Baby Food,Online,H,11/22/2013,156379067,1/5/2014,4896,255.28,159.42,1249850.88,780520.32,469330.56
AAustralia and Oceania,Fiji,Snacks,Offline,H,8/3/2010,898472487,8/21/2010,6830,152.58,97.44,1042121.40,665515.20,376606.20
AAustralia and Oceania,Fiji,Baby Food,Offline,H,6/28/2016,644198215,6/29/2016,1422,255.28,159.42,363008.16,226695.24,136312.92
AAustralia and Oceania,East Timor,Beverages,Online,C,7/27/2016,600749862,8/7/2016,4089,47.45,31.79,194023.05,129989.31,64033.74
AAustralia and Oceania,Federated States of Micronesia,Office Supplies,Offline,H,1/26/2016,563774430,2/24/2016,2237,651.21,524.96,1456756.77,1174335.52,282421.25
AAustralia and Oceania,Fiji,Cereal,Offline,L,4/5/2017,943583381,4/11/2017,6146,205.70,117.11,1264232.20,719758.06,544474.14
AAustralia and Oceania,AAustralia,Household,Online,C,3/10/2010,411048161,4/8/2010,7140,668.27,502.54,4771447.80,3588135.60,1183312.20
AAustralia and Oceania,AAustralia,Personal Care,Online,C,5/22/2012,324068200,6/18/2012,7837,81.73,56.67,640518.01,444122.79,196395.22
AAustralia and Oceania,Fiji,Household,Offline,H,2/5/2015,150715959,3/1/2015,9056,668.27,502.54,6051853.12,4551002.24,1500850.88
AAustralia and Oceania,Solomon Islands,Cereal,Offline,H,7/26/2013,746462047,9/6/2013,3562,205.70,117.11,732703.40,417145.82,315557.58
AAustralia and Oceania,Solomon Islands,Office Supplies,Online,M,11/21/2011,488566577,12/18/2011,6562,651.21,524.96,4273240.02,3444787.52,828452.50
AAustralia and Oceania,Fiji,Cereal,Online,M,6/19/2017,992512881,7/17/2017,5472,205.70,117.11,1125590.40,640825.92,484764.48
AAustralia and Oceania,Solomon Islands,Cosmetics,Online,L,8/7/2014,468907487,9/24/2014,9000,437.20,263.33,3934800.00,2369970.00,1564830.00
AAustralia and Oceania,Tuvalu,Beverages,Offline,H,6/19/2013,691672027,7/5/2013,9978,47.45,31.79,473456.10,317200.62,156255.48
AAustralia and Oceania,Marshall Islands,Beverages,Online,C,8/12/2016,539195525,9/11/2016,8793,47.45,31.79,417227.85,279529.47,137698.38
AAustralia and Oceania,Tuvalu,Meat,Offline,M,9/21/2012,408818280,10/20/2012,7269,421.89,364.69,3066718.41,2650931.61,415786.80
AAustralia and Oceania,AAustralia,Cereal,Online,L,4/27/2012,462133729,6/2/2012,4495,205.70,117.11,924621.50,526409.45,398212.05
AAustralia and Oceania,Kiribati,Cosmetics,Online,M,4/7/2013,486530673,5/24/2013,4093,437.20,263.33,1789459.60,1077809.69,711649.91
AAustralia and Oceania,Palau,Vegetables,Online,H,3/1/2010,926479899,4/4/2010,4846,154.06,90.93,746574.76,440646.78,305927.98
AAustralia and Oceania,Solomon Islands,Clothes,Offline,M,8/2/2013,318877160,8/10/2013,1693,109.28,35.84,185011.04,60677.12,124333.92
AAustralia and Oceania,AAustralia,Clothes,Online,H,2/28/2011,822060000,3/9/2011,4677,109.28,35.84,511102.56,167623.68,343478.88
AAustralia and Oceania,Kiribati,Baby Food,Offline,L,3/6/2013,767425763,4/8/2013,7192,255.28,159.42,1835973.76,1146548.64,689425.12
AAustralia and Oceania,Fiji,Household,Offline,C,9/16/2012,549129140,10/19/2012,8370,668.27,502.54,5593419.90,4206259.80,1387160.10
AAustralia and Oceania,Vanuatu,Cereal,Offline,L,4/20/2016,895452964,5/20/2016,3286,205.70,117.11,675930.20,384823.46,291106.74
AAustralia and Oceania,Tuvalu,Household,Online,L,12/10/2011,474320828,12/14/2011,928,668.27,502.54,620154.56,466357.12,153797.44
AAustralia and Oceania,Solomon Islands,Fruits,Online,H,12/6/2010,215859305,12/31/2010,6420,9.33,6.92,59898.60,44426.40,15472.20
AAustralia and Oceania,Nauru,Household,Online,M,6/29/2013,219927680,7/20/2013,343,668.27,502.54,229216.61,172371.22,56845.39
AAustralia and Oceania,Tuvalu,Personal Care,Online,M,4/20/2011,489371669,5/2/2011,4807,81.73,56.67,392876.11,272412.69,120463.42
AAustralia and Oceania,Samoa ,Snacks,Online,H,7/16/2012,655507695,7/24/2012,8149,152.58,97.44,1243374.42,794038.56,449335.86
AAustralia and Oceania,Palau,Vegetables,Offline,C,2/14/2014,947562491,3/28/2014,3653,154.06,90.93,562781.18,332167.29,230613.89
AAustralia and Oceania,Tuvalu,Cosmetics,Offline,L,7/7/2017,431859529,8/13/2017,5686,437.20,263.33,2485919.20,1497294.38,988624.82
AAustralia and Oceania,Federated States of Micronesia,Vegetables,Offline,M,6/17/2011,926251590,6/24/2011,7284,154.06,90.93,1122173.04,662334.12,459838.92
AAustralia and Oceania,Samoa ,Cosmetics,Online,H,3/5/2017,328571736,4/16/2017,533,437.20,263.33,233027.60,140354.89,92672.71
AAustralia and Oceania,Marshall Islands,Personal Care,Online,L,12/6/2013,222265708,1/20/2014,2217,81.73,56.67,181195.41,125637.39,55558.02
AAustralia and Oceania,New Zealand,Snacks,Online,M,6/30/2012,717062032,8/9/2012,3445,152.58,97.44,525638.10,335680.80,189957.30
AAustralia and Oceania,Solomon Islands,Personal Care,Online,L,1/21/2012,779467809,3/7/2012,701,81.73,56.67,57292.73,39725.67,17567.06
AAustralia and Oceania,Marshall Islands,Clothes,Offline,C,11/3/2016,973165357,12/20/2016,110,109.28,35.84,12020.80,3942.40,8078.40
AAustralia and Oceania,New Zealand,Meat,Offline,M,1/19/2012,511675631,1/29/2012,5045,421.89,364.69,2128435.05,1839861.05,288574.00
AAustralia and Oceania,Kiribati,Cosmetics,Online,M,1/31/2011,649118030,2/22/2011,7305,437.20,263.33,3193746.00,1923625.65,1270120.35
AAustralia and Oceania,Solomon Islands,Meat,Offline,M,6/13/2016,296074950,7/3/2016,4012,421.89,364.69,1692622.68,1463136.28,229486.40
AAustralia and Oceania,Tonga,Snacks,Online,M,2/4/2012,296428143,2/8/2012,8530,152.58,97.44,1301507.40,831163.20,470344.20
AAustralia and Oceania,Solomon Islands,Personal Care,Online,H,7/14/2016,102554643,7/18/2016,7053,81.73,56.67,576441.69,399693.51,176748.18
AAustralia and Oceania,Kiribati,Baby Food,Offline,M,9/18/2011,649455773,9/27/2011,7251,255.28,159.42,1851035.28,1155954.42,695080.86
AAustralia and Oceania,Fiji,Vegetables,Offline,L,9/5/2010,970697724,9/18/2010,9883,154.06,90.93,1522574.98,898661.19,623913.79
AAustralia and Oceania,Federated States of Micronesia,Cosmetics,Offline,H,1/18/2011,387897479,1/29/2011,6339,437.20,263.33,2771410.80,1669248.87,1102161.93
AAustralia and Oceania,Marshall Islands,Personal Care,Offline,L,12/28/2015,804603326,12/31/2015,8859,81.73,56.67,724046.07,502039.53,222006.54
AAustralia and Oceania,Kiribati,Clothes,Online,H,7/17/2011,223871171,7/28/2011,7309,109.28,35.84,798727.52,261954.56,536772.96
AAustralia and Oceania,Solomon Islands,Personal Care,Online,H,1/14/2015,142802798,1/19/2015,7376,81.73,56.67,602840.48,417997.92,184842.56
AAustralia and Oceania,Fiji,Baby Food,Online,H,12/24/2014,633516585,2/8/2015,491,255.28,159.42,125342.48,78275.22,47067.26
AAustralia and Oceania,Nauru,Snacks,Online,L,3/14/2017,362066304,4/12/2017,2320,152.58,97.44,353985.60,226060.80,127924.80
AAustralia and Oceania,Nauru,Clothes,Online,L,10/22/2010,846685254,12/9/2010,1837,109.28,35.84,200747.36,65838.08,134909.28
AAustralia and Oceania,Nauru,Cosmetics,Online,M,8/4/2014,176437699,9/19/2014,691,437.20,263.33,302105.20,181961.03,120144.17
AAustralia and Oceania,Vanuatu,Office Supplies,Offline,L,8/8/2010,932911193,8/13/2010,8008,651.21,524.96,5214889.68,4203879.68,1011010.00
AAustralia and Oceania,Vanuatu,Vegetables,Offline,C,9/29/2014,880007302,10/1/2014,2571,154.06,90.93,396088.26,233781.03,162307.23
AAustralia and Oceania,Tuvalu,Fruits,Online,L,9/14/2012,880090558,10/7/2012,7209,9.33,6.92,67259.97,49886.28,17373.69
AAustralia and Oceania,Kiribati,Baby Food,Online,H,1/8/2017,327621591,1/8/2017,9364,255.28,159.42,2390441.92,1492808.88,897633.04
AAustralia and Oceania,Papua New Guinea,Meat,Online,H,7/11/2016,227948987,7/24/2016,4026,421.89,364.69,1698529.14,1468241.94,230287.20
AAustralia and Oceania,Kiribati,Personal Care,Offline,M,7/13/2012,207298123,7/21/2012,2976,81.73,56.67,243228.48,168649.92,74578.56
AAustralia and Oceania,Samoa ,Cosmetics,Online,H,4/25/2011,781369388,5/9/2011,3420,437.20,263.33,1495224.00,900588.60,594635.40
AAustralia and Oceania,New Zealand,Snacks,Online,H,12/25/2016,484265172,12/25/2016,3681,152.58,97.44,561646.98,358676.64,202970.34
AAustralia and Oceania,Samoa ,Vegetables,Online,H,3/12/2017,229429566,4/4/2017,2162,154.06,90.93,333077.72,196590.66,136487.06
AAustralia and Oceania,East Timor,Office Supplies,Online,C,1/29/2010,481652486,2/10/2010,529,651.21,524.96,344490.09,277703.84,66786.25
AAustralia and Oceania,Papua New Guinea,Office Supplies,Online,H,9/25/2015,246142947,10/25/2015,8023,651.21,524.96,5224657.83,4211754.08,1012903.75
AAustralia and Oceania,Solomon Islands,Fruits,Online,M,6/18/2011,184038007,7/17/2011,9791,9.33,6.92,91350.03,67753.72,23596.31
AAustralia and Oceania,Fiji,Snacks,Online,H,4/18/2012,141837203,5/7/2012,1635,152.58,97.44,249468.30,159314.40,90153.90
AAustralia and Oceania,Nauru,Personal Care,Online,C,3/8/2017,770641410,3/26/2017,8773,81.73,56.67,717017.29,497165.91,219851.38
AAustralia and Oceania,Fiji,Household,Online,L,8/13/2015,352720201,9/8/2015,6600,668.27,502.54,4410582.00,3316764.00,1093818.00
AAustralia and Oceania,Nauru,Beverages,Online,L,7/28/2017,701897037,8/15/2017,5786,47.45,31.79,274545.70,183936.94,90608.76
AAustralia and Oceania,Kiribati,Personal Care,Offline,M,2/28/2017,142486512,3/4/2017,3780,81.73,56.67,308939.40,214212.60,94726.80
AAustralia and Oceania,Palau,Clothes,Offline,C,7/10/2016,731141269,7/31/2016,9804,109.28,35.84,1071381.12,351375.36,720005.76
AAustralia and Oceania,Solomon Islands,Household,Offline,M,11/22/2016,676210916,1/4/2017,4692,668.27,502.54,3135522.84,2357917.68,777605.16
AAustralia and Oceania,Fiji,Vegetables,Online,H,2/14/2010,792228257,2/20/2010,6801,154.06,90.93,1047762.06,618414.93,429347.13
AAustralia and Oceania,Tonga,Meat,Offline,L,1/27/2012,855075204,2/15/2012,4609,421.89,364.69,1944491.01,1680856.21,263634.80
AAustralia and Oceania,Kiribati,Cosmetics,Online,L,5/5/2014,189062535,5/11/2014,6660,437.20,263.33,2911752.00,1753777.80,1157974.20
AAustralia and Oceania,Papua New Guinea,Beverages,Offline,M,3/26/2014,108020341,5/5/2014,4474,47.45,31.79,212291.30,142228.46,70062.84
AAustralia and Oceania,Nauru,Baby Food,Offline,M,7/25/2011,392521178,8/23/2011,4594,255.28,159.42,1172756.32,732375.48,440380.84
AAustralia and Oceania,Papua New Guinea,Personal Care,Offline,L,10/31/2010,971647870,11/4/2010,1052,81.73,56.67,85979.96,59616.84,26363.12
AAustralia and Oceania,Tuvalu,Vegetables,Offline,M,6/2/2016,566345489,7/4/2016,3070,154.06,90.93,472964.20,279155.10,193809.10
AAustralia and Oceania,AAustralia,Fruits,Offline,L,10/7/2013,195063388,10/20/2013,2446,9.33,6.92,22821.18,16926.32,5894.86
AAustralia and Oceania,AAustralia,Personal Care,Offline,C,3/5/2015,169964778,4/13/2015,5210,81.73,56.67,425813.30,295250.70,130562.60
AAustralia and Oceania,New Zealand,Personal Care,Offline,L,3/14/2013,167137944,4/15/2013,8687,81.73,56.67,709988.51,492292.29,217696.22
AAustralia and Oceania,Fiji,Meat,Offline,H,1/23/2012,207438457,2/2/2012,4504,421.89,364.69,1900192.56,1642563.76,257628.80
AAustralia and Oceania,East Timor,Clothes,Offline,M,5/28/2013,870906245,6/6/2013,9366,109.28,35.84,1023516.48,335677.44,687839.04
AAustralia and Oceania,Vanuatu,Fruits,Online,M,4/5/2010,434862315,5/17/2010,4278,9.33,6.92,39913.74,29603.76,10309.98
AAustralia and Oceania,Palau,Household,Offline,C,1/21/2010,275454986,1/28/2010,2106,668.27,502.54,1407376.62,1058349.24,349027.38
AAustralia and Oceania,Palau,Household,Online,C,12/10/2011,625967347,12/13/2011,6503,668.27,502.54,4345759.81,3268017.62,1077742.19
AAustralia and Oceania,Nauru,Vegetables,Offline,L,3/19/2014,732985770,3/26/2014,5633,154.06,90.93,867819.98,512208.69,355611.29
AAustralia and Oceania,East Timor,Cosmetics,Online,M,7/13/2012,360991275,8/14/2012,4195,437.20,263.33,1834054.00,1104669.35,729384.65
AAustralia and Oceania,Marshall Islands,Baby Food,Online,M,6/14/2017,128957879,7/26/2017,357,255.28,159.42,91134.96,56912.94,34222.02
AAustralia and Oceania,Papua New Guinea,Beverages,Offline,C,8/28/2012,501149785,8/30/2012,213,47.45,31.79,10106.85,6771.27,3335.58
AAustralia and Oceania,East Timor,Vegetables,Offline,M,2/11/2017,378790414,3/11/2017,1356,154.06,90.93,208905.36,123301.08,85604.28
AAustralia and Oceania,Kiribati,Cosmetics,Offline,L,4/8/2013,708588826,5/25/2013,6035,437.20,263.33,2638502.00,1589196.55,1049305.45
AAustralia and Oceania,Marshall Islands,Personal Care,Online,L,1/15/2015,579204642,1/25/2015,8380,81.73,56.67,684897.40,474894.60,210002.80
AAustralia and Oceania,Papua New Guinea,Baby Food,Offline,L,6/21/2011,472414529,7/24/2011,6812,255.28,159.42,1738967.36,1085969.04,652998.32
AAustralia and Oceania,AAustralia,Baby Food,Online,H,11/13/2010,197712981,12/18/2010,6520,255.28,159.42,1664425.60,1039418.40,625007.20
AAustralia and Oceania,Fiji,Clothes,Offline,L,11/5/2015,524565684,12/5/2015,9498,109.28,35.84,1037941.44,340408.32,697533.12
AAustralia and Oceania,Samoa ,Meat,Online,L,4/5/2012,213152635,4/27/2012,5456,421.89,364.69,2301831.84,1989748.64,312083.20
AAustralia and Oceania,Tuvalu,Cereal,Online,C,5/3/2016,256673514,6/13/2016,4252,205.70,117.11,874636.40,497951.72,376684.68
AAustralia and Oceania,AAustralia,Personal Care,Offline,H,2/14/2010,592801082,4/3/2010,1868,81.73,56.67,152671.64,105859.56,46812.08
AAustralia and Oceania,Solomon Islands,Vegetables,Online,H,11/26/2011,342115819,11/26/2011,8528,154.06,90.93,1313823.68,775451.04,538372.64
AAustralia and Oceania,Samoa ,Meat,Offline,C,11/27/2014,815741574,12/11/2014,4914,421.89,364.69,2073167.46,1792086.66,281080.80
AAustralia and Oceania,Palau,Beverages,Offline,L,3/14/2010,859257733,4/12/2010,2313,47.45,31.79,109751.85,73530.27,36221.58
AAustralia and Oceania,East Timor,Meat,Offline,L,1/31/2012,702484548,2/19/2012,9643,421.89,364.69,4068285.27,3516705.67,551579.60
AAustralia and Oceania,Tuvalu,Meat,Offline,H,12/4/2015,574632012,1/7/2016,5237,421.89,364.69,2209437.93,1909881.53,299556.40
AAustralia and Oceania,Fiji,Clothes,Offline,L,12/14/2011,321730172,12/18/2011,5962,109.28,35.84,651527.36,213678.08,437849.28
AAustralia and Oceania,Samoa ,Baby Food,Online,H,3/13/2014,659425008,3/21/2014,7369,255.28,159.42,1881158.32,1174765.98,706392.34
AAustralia and Oceania,Tonga,Snacks,Offline,M,12/20/2011,204050290,2/1/2012,1870,152.58,97.44,285324.60,182212.80,103111.80
AAustralia and Oceania,Solomon Islands,Baby Food,Offline,L,1/29/2017,780595195,2/19/2017,4320,255.28,159.42,1102809.60,688694.40,414115.20
AAustralia and Oceania,AAustralia,Clothes,Offline,L,4/4/2010,141920459,5/14/2010,6272,109.28,35.84,685404.16,224788.48,460615.68
AAustralia and Oceania,Marshall Islands,Meat,Online,L,6/26/2012,401961266,8/11/2012,8126,421.89,364.69,3428278.14,2963470.94,464807.20
AAustralia and Oceania,Palau,Cereal,Online,M,3/22/2016,475303161,4/15/2016,1622,205.70,117.11,333645.40,189952.42,143692.98
AAustralia and Oceania,Tuvalu,Snacks,Offline,H,1/19/2011,657736289,2/9/2011,7639,152.58,97.44,1165558.62,744344.16,421214.46
AAustralia and Oceania,Vanuatu,Vegetables,Online,M,4/2/2013,242313611,4/5/2013,4837,154.06,90.93,745188.22,439828.41,305359.81
AAustralia and Oceania,Nauru,Vegetables,Online,C,8/14/2013,268618142,9/6/2013,8932,154.06,90.93,1376063.92,812186.76,563877.16
AAustralia and Oceania,AAustralia,Fruits,Online,L,5/7/2014,893256556,6/23/2014,3320,9.33,6.92,30975.60,22974.40,8001.20
AAustralia and Oceania,New Zealand,Household,Online,C,1/17/2017,539958989,2/15/2017,4719,668.27,502.54,3153566.13,2371486.26,782079.87
AAustralia and Oceania,Vanuatu,Cereal,Online,L,5/8/2015,670054280,6/13/2015,2806,205.70,117.11,577194.20,328610.66,248583.54
AAustralia and Oceania,New Zealand,Fruits,Offline,L,2/20/2017,746867597,2/24/2017,3574,9.33,6.92,33345.42,24732.08,8613.34
AAustralia and Oceania,Samoa ,Fruits,Online,M,6/18/2017,861922776,8/4/2017,958,9.33,6.92,8938.14,6629.36,2308.78
AAustralia and Oceania,Federated States of Micronesia,Cosmetics,Offline,M,9/17/2013,978719031,9/22/2013,3566,437.20,263.33,1559055.20,939034.78,620020.42
AAustralia and Oceania,Solomon Islands,Beverages,Online,H,2/9/2010,261209237,3/15/2010,6473,47.45,31.79,307143.85,205776.67,101367.18
AAustralia and Oceania,Papua New Guinea,Office Supplies,Online,M,6/29/2016,473541915,7/7/2016,431,651.21,524.96,280671.51,226257.76,54413.75
AAustralia and Oceania,Palau,Vegetables,Online,H,5/3/2010,233627545,6/2/2010,4437,154.06,90.93,683564.22,403456.41,280107.81
AAustralia and Oceania,Samoa ,Cereal,Online,L,4/11/2014,243846547,5/23/2014,8467,205.70,117.11,1741661.90,991570.37,750091.53
AAustralia and Oceania,Nauru,Office Supplies,Offline,C,12/13/2011,914343869,12/19/2011,3524,651.21,524.96,2294864.04,1849959.04,444905.00
AAustralia and Oceania,Palau,Cereal,Offline,C,3/12/2016,942954242,4/1/2016,9970,205.70,117.11,2050829.00,1167586.70,883242.30
AAustralia and Oceania,Kiribati,Personal Care,Online,L,5/14/2010,358118093,6/19/2010,3957,81.73,56.67,323405.61,224243.19,99162.42
AAustralia and Oceania,Kiribati,Clothes,Offline,L,9/5/2012,422591960,9/7/2012,3207,109.28,35.84,350460.96,114938.88,235522.08
AAustralia and Oceania,Kiribati,Household,Online,H,10/8/2015,964821755,10/21/2015,1053,668.27,502.54,703688.31,529174.62,174513.69
AAustralia and Oceania,Samoa ,Beverages,Offline,L,12/17/2014,296256911,12/26/2014,7858,47.45,31.79,372862.10,249805.82,123056.28
AAustralia and Oceania,Marshall Islands,Household,Offline,C,5/6/2015,200788295,5/24/2015,6573,668.27,502.54,4392538.71,3303195.42,1089343.29
AAustralia and Oceania,Nauru,Clothes,Offline,H,10/14/2016,351582086,10/20/2016,9807,109.28,35.84,1071708.96,351482.88,720226.08
AAustralia and Oceania,Papua New Guinea,Household,Online,M,2/27/2014,242464673,4/18/2014,9540,668.27,502.54,6375295.80,4794231.60,1581064.20
AAustralia and Oceania,New Zealand,Baby Food,Online,C,7/17/2016,544624316,8/18/2016,5293,255.28,159.42,1351197.04,843810.06,507386.98
AAustralia and Oceania,Papua New Guinea,Fruits,Offline,M,5/27/2015,279585158,7/5/2015,4316,9.33,6.92,40268.28,29866.72,10401.56
AAustralia and Oceania,Marshall Islands,Clothes,Offline,L,6/15/2012,100674521,7/8/2012,683,109.28,35.84,74638.24,24478.72,50159.52
